url,designation,ancient_author,ancient_recipient,date,provenience,ruler,genre,dialect,script,sender_loc
http://oracc.org/saao/saa19/P393607,SAA 19 008,Ululayu,the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Nimrud
http://oracc.org/saao/saa19/P393608,SAA 19 010,Ululayu,the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Nimrud
http://oracc.org/saao/saa19/P393609,SAA 19 015,Aššur-šimanni,the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Kilizu
http://oracc.org/saao/saa19/P393610,SAA 19 016,Aššur-šimanni,the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Kilizu
http://oracc.org/saao/saa19/P393611,SAA 19 042,unknown,the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Western Assyria
http://oracc.org/saao/saa19/P393612,SAA 19 025,Qurdi-ili-lamur,the king,731-730,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Ṣimirra
http://oracc.org/saao/saa19/P393613,SAA 19 027,Qurdi-Aššur-lamur,the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Ṣimirra
http://oracc.org/saao/saa19/P393614,SAA 19 026,Qurdi-Aššur-lamur,the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Ṣimirra
http://oracc.org/saao/saa19/P393615,SAA 19 033,Inurta-belu-uṣur,the king,732,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Arpad
http://oracc.org/saao/saa19/P393616,SAA 19 036,Inurta-belu-uṣur,the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Arpad
http://oracc.org/saao/saa19/P393617,SAA 19 037,Šamaš-ahu-iddina,the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Ṣupat
http://oracc.org/saao/saa19/P393619,SAA 19 040,unknown,the king,732,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Western Assyria
http://oracc.org/saao/saa19/P393620,SAA 19 043,unknown,the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Western Assyria
http://oracc.org/saao/saa19/P393621,SAA 19 045,unknown,the king,732,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Western Assyria
http://oracc.org/saao/saa19/P393622,SAA 19 046,unknown,the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Western Assyria
http://oracc.org/saao/saa19/P393623,SAA 19 057,Inurta-ila’i?,the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Naṣibina
http://oracc.org/saao/saa19/P393624,SAA 19 054,Inurta-ila’i,the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Naṣibina
http://oracc.org/saao/saa19/P393625,SAA 19 055,Inurta-ila’i,the king,738,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Naṣibina
http://oracc.org/saao/saa19/P393626,SAA 19 058,Inurta-ila’i,the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Naṣibina
http://oracc.org/saao/saa19/P393627,SAA 19 060,Duri-Aššur,the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Tušhan
http://oracc.org/saao/saa19/P393628,SAA 19 063,Duri-Aššur,the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Tušhan
http://oracc.org/saao/saa19/P393629,SAA 19 066,Nabu-eṭiranni,the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Province of the Chief Cupbearer
http://oracc.org/saao/saa19/P393630,SAA 19 069,Šamaš-ila’i?,the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Halzi-atbar
http://oracc.org/saao/saa19/P393631,SAA 19 072,Aššur-le’i?,the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Northern Assyia
http://oracc.org/saao/saa19/P393632,SAA 19 073,Aššur-le’i?,the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Northern Assyia
http://oracc.org/saao/saa19/P393633,SAA 19 074,Aššur-le’i,the king,739,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Northern Assyia
http://oracc.org/saao/saa19/P393634,SAA 19 200,unknown,the king,710,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Babylonia
http://oracc.org/saao/saa19/P393635,SAA 19 080,Aššur-šallimanni,the king,729,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Arrapha
http://oracc.org/saao/saa19/P393636,SAA 19 083,Aššur-šallimanni,the king,731-729,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Arrapha
http://oracc.org/saao/saa19/P393637,SAA 19 085,Aššur-šallimanni,the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Arrapha
http://oracc.org/saao/saa19/P393638,SAA 19 086,Aššur-šallimanni,the king,731-730,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Arrapha
http://oracc.org/saao/saa19/P393639,SAA 19 119,Mušezib-ilu,the king,731-729,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Babylonia
http://oracc.org/saao/saa19/P393641,SAA 19 094,Nergal-ašared?,the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Eastern Assyria
http://oracc.org/saao/saa19/P393642,SAA 19 196,unknown,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Eastern Assyria
http://oracc.org/saao/saa19/P393643,SAA 19 096,unknown,the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Eastern Assyria
http://oracc.org/saao/saa19/P393644,SAA 19 101,Šamaš-bunaya,the king,730,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Northern Babylonia
http://oracc.org/saao/saa19/P393645,SAA 19 102,Šamaš-bunaya,the king,731-729,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Northern Babylonia
http://oracc.org/saao/saa19/P393646,SAA 19 103,Nabu-nammir,the king,738,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Babylonia
http://oracc.org/saao/saa19/P393647,SAA 19 104,Nabu-nammir,the king,732-731,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Babylonia
http://oracc.org/saao/saa19/P393648,SAA 19 106,Nabu-nammir?,the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Babylonia
http://oracc.org/saao/saa19/P393649,SAA 19 107,Nabu-nammir,the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Babylonia
http://oracc.org/saao/saa19/P393650,SAA 19 108,Ašipa,the king,731-729,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Babylonia
http://oracc.org/saao/saa19/P393651,SAA 19 110,Ašipa,the king,731-729,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Babylonia
http://oracc.org/saao/saa19/P393652,SAA 19 114,Ašipa,the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Babylonia
http://oracc.org/saao/saa19/P393653,SAA 19 120,Mušezib-ilu?,the king,731-729,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Babylonia
http://oracc.org/saao/saa19/P393654,SAA 19 136,Nabu-balassu-iqbi,the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Babylonia
http://oracc.org/saao/saa19/P393655,SAA 19 137,Nabu-balassu-iqbi,the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Babylonia
http://oracc.org/saao/saa19/P393656,SAA 19 141,Abi?-hari,the king,731-729,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Babylonia
http://oracc.org/saao/saa19/P393657,SAA 19 142,Iqipi,the grand vizier,730,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Babylonia
http://oracc.org/saao/saa19/P393658,SAA 19 145,unknown,the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Babylonia
http://oracc.org/saao/saa19/P393659,SAA 19 129,unknown,the king,730,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Babylonia
http://oracc.org/saao/saa19/P393660,SAA 19 132,unknown,the king,731-729,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Babylonia
http://oracc.org/saao/saa19/P393661,SAA 19 158,Sennacherib,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa19/P393662,SAA 19 164,Aššur-nirka-da’’in,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Ashur
http://oracc.org/saao/saa19/P393663,SAA 19 183,Nabu-uṣalla,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Tamnuna
http://oracc.org/saao/saa19/P393664,SAA 19 167,unknown,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Central Assyria
http://oracc.org/saao/saa19/P393665,SAA 19 198,unknown,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Eastern Assyria
http://oracc.org/saao/saa19/P393666,SAA 19 168,unknown,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Central Assyria
http://oracc.org/saao/saa19/P393667,SAA 19 172,Bel-duri,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Damascus
http://oracc.org/saao/saa19/P393668,SAA 19 175,Nabu-išmanni,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Western Assyria
http://oracc.org/saao/saa19/P393669,SAA 19 178,Šarru?-...,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Western Assyria
http://oracc.org/saao/saa19/P393670,SAA 19 181,unknown,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Western Assyria
http://oracc.org/saao/saa19/P393671,SAA 19 185,Šulmu-beli,the king,714,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Province of the Palace Herald
http://oracc.org/saao/saa19/P393672,SAA 19 187,unknown,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Northern Assyria
http://oracc.org/saao/saa19/P393673,SAA 19 166,unknown,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Central Assyria
http://oracc.org/saao/saa19/P393674,SAA 19 194,Nabu-belu-ka’’in,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Kar-Šarrukin
http://oracc.org/saao/saa19/P393675,SAA 19 134,Nabu-damiq,the king,731-729,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Babylonia
http://oracc.org/saao/saa19/P393676,SAA 19 199,Sin-ašared,the king,710,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Eastern Assyria
http://oracc.org/saao/saa19/P393678,SAA 19 049,Aššur-ila’i,the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Western Assyria
http://oracc.org/saao/saa19/P393679,SAA 19 019,Aššur-matka-tera,the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Central Assyria
http://oracc.org/saao/saa19/P393680,SAA 19 051,Aššur-šittu-uṣur,the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Western Assyria
http://oracc.org/saao/saa19/P393681,SAA 19 067,Nabu-eṭiranni,the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,province of the Chief Cupbearer
http://oracc.org/saao/saa19/P393682,SAA 19 195,Nabu-ahhe?-...,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Eastern Assyria
http://oracc.org/saao/saa19/P393683,SAA 19 205,...-šarru-uṣur,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa19/P393684,SAA 19 206,Qizalayu,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa19/P393685,SAA 19 117,unknown,the king,731-729,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Babylonia
http://oracc.org/saao/saa19/P393686,SAA 19 203,unknown,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Babylonia
http://oracc.org/saao/saa19/P393687,SAA 19 208,unknown,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa19/P393688,SAA 19 209,unknown,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa19/P393689,SAA 19 202,unknown,unknown,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Babylonia
http://oracc.org/saao/saa19/P393690,SAA 19 212,...-ahu?-uṣur?,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa19/P393691,SAA 19 124,unknown,the palace scribe,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Babylonia
http://oracc.org/saao/saa19/P393692,SAA 19 214,unknown,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa19/P393693,SAA 19 032,Qurdi-Aššur(-lamur,the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Ṣimirra
http://oracc.org/saao/saa19/P393694,SAA 19 121,unknown,the king,731-729,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Babylonia
http://oracc.org/saao/saa19/P393695,SAA 19 216,unknown,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa19/P393696,SAA 19 021,...ni,the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Central Assyria
http://oracc.org/saao/saa19/P393698,SAA 19 220,unknown,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa19/P393699,SAA 19 221,unknown,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa19/P393700,SAA 19 223,unknown,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa19/P393702,SAA 19 225,unknown,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa19/P393703,SAA 19 226,unknown,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa19/P393704,SAA 19 227,unknown,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa19/P393705,SAA 19 090,unknown,the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Eastern Assyria
http://oracc.org/saao/saa19/P393707,SAA 19 007,the king,Belu-lu-dari,730,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Nimrud
http://oracc.org/saao/saa19/P393708,SAA 19 204,Šarru-ila’i,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,(unknown)
http://oracc.org/saao/saa19/P393709,SAA 19 155,the king,unknown,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Nimrud
http://oracc.org/saao/saa19/P415762,SAA 19 118,unknown,the king,731-729,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Babylonia
http://oracc.org/saao/saa19/P428930,SAA 19 197,Ubru-Libbali,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Eastern Assyria
http://oracc.org/saao/saa19/P428957,SAA 19 039,"Šarru-emuranni, deputy (governor) of Isana",the king,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Isana
http://oracc.org/saao/saa19/P428966,SAA 19 038,Ahu-lamur,the chief eunuch,,Nimrud (Kalhu),Tiglath-pileser III,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Western Assyria
http://oracc.org/saao/saa19/X190152,SAA 19 152,the king,Aššur-šarru-uṣur,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Nimrud
http://oracc.org/saao/saa19/X190153,SAA 19 153,the king,the governor (of Calah,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Nimrud
http://oracc.org/saao/saa19/X190157,SAA 19 157,Sennacherib,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa19/X190159,SAA 19 159,Marduk-remanni,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Nimrud
http://oracc.org/saao/saa19/X190161,SAA 19 161,Mahde,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Nineveh
http://oracc.org/saao/saa19/X190170,SAA 19 170,Bel-duri,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Damascus
http://oracc.org/saao/saa19/X190171,SAA 19 171,Bel-duri,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Damascus
http://oracc.org/saao/saa19/X190173,SAA 19 173,Adda-hati,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Manṣuate
http://oracc.org/saao/saa19/X190174,SAA 19 174,Adda-hati,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Manṣuate
http://oracc.org/saao/saa19/X190189,SAA 19 189,Adad-issiya,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Mazamua
http://oracc.org/saao/saa19/X190190,SAA 19 190,Nabu-belu-ka’’in,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Kar-Šarrukin
http://oracc.org/saao/saa19/X190191,SAA 19 191,Nabu-belu-ka’’in,the king,721-705,Nimrud (Kalhu),Sargon II,Administrative Letter,Neo-Assyrian,Neo-Assyrian,Kar-Šarrukin
http://oracc.org/saao/saa18/P236868,SAA 18 163,Nabu-zera-ukin,the king,626,Kuyunjik (Nineveh),Sîn-šarru-iškun,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Babylon
http://oracc.org/saao/saa18/P236871,SAA 18 187,...-šarra-ibni,the lord? of kings,626,Kuyunjik (Nineveh),Sîn-šarru-iškun,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Dilbat
http://oracc.org/saao/saa18/P236908,SAA 18 072,unknown,the king,681-669,Kuyunjik (Nineveh),Esarhaddon,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nippur
http://oracc.org/saao/saa18/P236909,SAA 18 100,unknown,the king,681,Kuyunjik (Nineveh),Esarhaddon,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Babylonia
http://oracc.org/saao/saa18/P236911,SAA 18 198,Illil-bani,the king of the lands,669-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nippur
http://oracc.org/saao/saa18/P236912,SAA 18 094,Gimillu,the king,681-669,Kuyunjik (Nineveh),Esarhaddon,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Uruk
http://oracc.org/saao/saa18/P236914,SAA 18 083,unknown,the king,681-669,Kuyunjik (Nineveh),Esarhaddon,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Uruk
http://oracc.org/saao/saa18/P236962,SAA 18 092,Marduk-naṣir,the king,675,Kuyunjik (Nineveh),Esarhaddon,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Babylonia
http://oracc.org/saao/saa18/P236983,SAA 18 020,unknown,the king,681-669,Kuyunjik (Nineveh),Esarhaddon,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Babylon
http://oracc.org/saao/saa18/P236985,SAA 18 118,unknown,the king,681-669,Kuyunjik (Nineveh),Esarhaddon,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Babylonia
http://oracc.org/saao/saa18/P237026,SAA 18 106,unknown,the king,671-669,Kuyunjik (Nineveh),Esarhaddon,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Babylonia
http://oracc.org/saao/saa18/P237046,SAA 18 197,"Illil-bani, Aššur-belu-taqqin, Nippurians?",the king of the lands,652-631,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nippur
http://oracc.org/saao/saa18/P237077,SAA 18 053,unknown,the king,681-669,Kuyunjik (Nineveh),Esarhaddon,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Babylon
http://oracc.org/saao/saa18/P237109,SAA 18 123,no sender,the king,681-669,Kuyunjik (Nineveh),Esarhaddon,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Babylonia
http://oracc.org/saao/saa18/P237177,SAA 18 204,unknown,the king of the lands,668-653,Kuyunjik (Nineveh),Ashurbanipal,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nippur
http://oracc.org/saao/saa18/P237183,SAA 18 076,unknown,the king,681-669,Kuyunjik (Nineveh),Esarhaddon,Administrative Letter,Neo-Babylonian,Neo-Babylonian,Nippur
